survey,subclass,plate,mjd,fiberid
sdss,K5,1022,52524,394
sdss,K3,1022,52524,395
sdss,K3,1022,52524,402
sdss,K3,1022,52524,428
sdss,K1,1022,52524,440
sdss,K3,1022,52524,447
sdss,K3,2209,53907,436
sdss,K3,2209,53907,458
segue2,K5,3319,54915,446
segue2,K5,3319,54915,447
segue2,K3,3319,54915,449
segue2,K3,3319,54915,450
segue2,K5,3319,54915,452
segue2,K3,3319,54915,454
segue2,K7,3319,54915,456
segue2,K7,3319,54915,463
segue2,K3,3319,54915,468
segue2,K1,3319,54915,471
segue2,K3,3319,54915,472
segue2,K5,3319,54915,473
segue2,K5,3319,54915,474
segue2,K5,3319,54915,488
segue2,K1,3319,54915,489
segue2,K5,3319,54915,506
segue2,K7,3319,54915,507
segue2,K7,3319,54915,508
segue1,K1,2828,54438,451
segue1,K3,2828,54438,458
segue1,K3,2828,54438,462
segue1,K3,2828,54438,471
segue1,K5,2828,54438,474
segue1,K3,2828,54438,500
segue1,K3,2828,54438,510
segue1,K1,2828,54438,512
sdss,K1,755,52235,494
sdss,K1,755,52235,502
sdss,K7,267,51608,375
boss,K3V (32147),4056,55357,200
boss,K5 (G_19-24),4056,55357,217
boss,K5Ve (118100),7100,56636,792
boss,K5Ve (118100),6465,56279,930
sdss,K3,1948,53388,537
sdss,K5,1948,53388,574
boss,K5Ve (118100),4058,55358,119
sdss,K7,269,51910,513
sdss,K1,2839,54461,517
sdss,K1,2839,54461,533
sdss,K3,2839,54461,537
sdss,K1,2839,54461,539
sdss,K1,2839,54461,545
sdss,K1,2839,54461,547
sdss,K3,2839,54461,551
sdss,K1,2839,54461,560
sdss,K1,2839,54461,562
sdss,K1,2839,54461,569
sdss,K3,2839,54461,570
sdss,K1,2839,54461,576
boss,K0IIIa (57669),4611,55603,200
sdss,K1,1402,52872,16
sdss,K3,1402,52872,34
sdss,K5,565,52225,205
boss,K3V (32147),5130,55835,831
boss,K5Ve (118100),5790,56271,43
segue1,K1,2861,54583,395
segue1,K5,2861,54583,398
segue1,K5,2861,54583,405
segue1,K3,2861,54583,415
segue1,K1,2861,54583,427
segue1,K1,2861,54583,431
segue1,K1,2861,54583,446
sdss,K7,2234,53823,530
sdss,K5,2521,54538,360
sdss,K1,2521,54538,373
sdss,K1,777,52320,461
sdss,K7,777,52320,470
sdss,K5,777,52320,471
sdss,K5,777,52320,506
boss,K3V (32147),5736,55984,686
sdss,K3,1021,52460,132
sdss,K5,1021,52460,138
sdss,K3,1021,52460,146
sdss,K5,1021,52460,151
sdss,K3,1021,52460,153
sdss,K5,1021,52460,155
sdss,K5,1021,52460,156
sdss,K3,1021,52460,163
sdss,K3,1021,52460,171
sdss,K7,1021,52460,175
sdss,K5,1021,52460,188
segue2,K5,3318,54951,191
segue2,K1,3318,54951,207
segue2,K7,3318,54951,211
segue2,K5,3318,54951,213
segue2,K1,3318,54951,215
segue2,K7,3318,54951,228
segue2,K3,3318,54951,229
segue2,K3,3318,54951,233
segue2,K5,3318,54951,246
segue2,K5,3318,54951,248
sdss,K5,2208,53880,379
segue1,K7,2827,54422,202
segue1,K1,2827,54422,206
segue1,K3,2827,54422,208
segue1,K1,2827,54422,212
segue1,K1,2827,54422,220
segue1,K3,2827,54422,226
segue1,K3,2827,54422,230
segue1,K3,2827,54422,232
segue1,K3,2827,54422,236
segue1,K5,2827,54422,241
segue1,K5,2827,54422,246
segue1,K1,2827,54422,251
segue1,K5,2827,54422,255
segue1,K1,2827,54422,259
segue1,K1,2827,54422,261
segue1,K1,2827,54422,264
segue1,K3,2827,54422,265
segue1,K1,2827,54422,275
segue1,K7,2827,54422,276
segue1,K1,2827,54422,281
segue1,K1,2827,54422,286
boss,K3Ib... (17506),5989,56312,806
sdss,K5,1022,52524,529
sdss,K1,1022,52524,542
sdss,K5,1022,52524,548
sdss,K5,1022,52524,557
sdss,K5,1022,52524,567
sdss,K3,1022,52524,568
sdss,K7,1022,52524,573
boss,K5 (G_19-24),3820,55542,656
boss,K3V (32147),5989,56312,876
boss,K5Ve (118100),5989,56312,892
segue2,K5,3319,54915,580
segue2,K1,3319,54915,586
segue2,K7,3319,54915,588
segue2,K1,3319,54915,589
segue2,K3,3319,54915,594
segue2,K5,3319,54915,598
segue2,K5,3319,54915,602
segue2,K3,3319,54915,607
segue2,K5,3319,54915,610
segue2,K3,3319,54915,611
segue2,K3,3319,54915,612
segue2,K1,3319,54915,613
segue2,K5,3319,54915,614
segue2,K1,3319,54915,620
segue2,K3,3319,54915,627
segue2,K1,3319,54915,629
segue2,K5,3319,54915,634
sdss,K1,1022,52524,604
sdss,K5,1022,52524,611
sdss,K3,1022,52524,614
sdss,K3,1022,52524,617
segue1,K7,2828,54438,578
segue1,K1,2828,54438,580
sdss,K7,267,51608,487
boss,K5 (G_19-24),4056,55357,387
sdss,K7,1333,52782,562
sdss,K3,755,52235,612
boss,K0IV (191026),5048,56218,416
boss,K5Ve (118100),5048,56218,442
boss,K3V (32147),5048,56218,454
boss,K5 (G_19-24),6255,56240,508
sdss,K1,2840,54441,2
sdss,K1,2840,54441,20
sdss,K1,2840,54441,21
sdss,K1,2840,54441,27
sdss,K1,2840,54441,34
sdss,K5,2840,54441,46
sdss,K1,2840,54441,48
sdss,K1,2840,54441,53
sdss,K1,2840,54441,57
sdss,K1,2840,54441,59
sdss,K1,2840,54441,62
boss,K0V (10780),4771,55925,956
boss,K3V (32147),6512,56567,514
sdss,K5,1405,52826,572
boss,K0V (10780),4180,55679,282
boss,K0V (10780),6514,56487,276
boss,K3V (32147),6514,56487,302
boss,K3V (32147),6514,56487,310
boss,K3V (32147),6514,56487,322
boss,K3V (32147),6038,56090,156
sdss,K3,1729,53858,134
sdss,K5,1729,53858,143
sdss,K5,1729,53858,165
boss,K3V (32147),6006,56105,882
boss,K0IV (191026),6006,56105,928
boss,K5Ve (118100),4786,55651,566
boss,K4III (136726),4786,55651,572
boss,K3V (32147),4786,55651,576
boss,K5Ve (118100),4073,55663,298
boss,K1V... (25329),4073,55663,308
boss,K0V (10780),4073,55663,346
boss,K4III (136726),4073,55663,510
segue1,K1,2827,54422,293
segue1,K1,2827,54422,295
segue1,K7,2827,54422,296
segue1,K5,2827,54422,299
segue1,K1,2827,54422,300
segue1,K7,2827,54422,306
segue1,K3,2827,54422,318
sdss,K7,1332,52781,200
sdss,K3,1332,52781,212
boss,K5Ve (118100),4768,55944,847
boss,K2III (115136),4055,55359,395
boss,K5 (G_19-24),4055,55359,412
sdss,K7,754,52232,283
sdss,K7,754,52232,285
sdss,K5,754,52232,291
sdss,K5,754,52232,294
sdss,K3,754,52232,312
sdss,K5,754,52232,331
segue1,K5,2828,54438,588
segue1,K5,2828,54438,596
segue1,K5,2828,54438,600
segue1,K1,2828,54438,603
segue1,K7,2828,54438,604
segue1,K7,2828,54438,606
segue1,K5,2828,54438,614
segue1,K1,2828,54438,616
segue1,K3,2828,54438,621
segue1,K1,2828,54438,632
segue1,K5,2828,54438,635
segue1,K5,2828,54438,636
segue1,K1,2828,54438,637
segue1,K3,2828,54438,640
boss,K5Ve (118100),6253,56574,851
sdss,K7,2495,54175,54
boss,K1III (18322),4769,55931,922
boss,K5Ve (118100),4769,55931,944
boss,K5 (G_19-24),4769,55931,946
boss,K3V (32147),3820,55542,766
boss,K0IV (191026),3820,55542,770
segue2,K5,3320,54912,65
segue2,K5,3320,54912,68
boss,K5 (G_19-24),4056,55357,453
sdss,K1,2209,53907,597
sdss,K3,2210,53535,10
sdss,K3,1023,52818,4
sdss,K7,1023,52818,28
sdss,K3,1023,52818,30
boss,K3V (32147),6253,56574,882
boss,K5 (G_19-24),6253,56574,918
boss,K4III (136726),4056,55357,458
boss,K3V (32147),4056,55357,494
boss,K3V (32147),5715,56657,945
sdss,K3,1653,53534,68
sdss,K1,1653,53534,85
segue1,K5,2829,54623,69
segue1,K3,2829,54623,70
segue2,K5,3325,54942,193
segue2,K5,3325,54942,194
segue2,K5,3325,54942,201
segue2,K3,3325,54942,211
segue2,K3,3325,54942,212
segue2,K3,3325,54942,213
segue2,K7,3325,54942,214
segue2,K3,3325,54942,215
segue2,K3,3325,54942,229
segue2,K7,3325,54942,230
segue2,K3,3325,54942,231
segue2,K3,3325,54942,233
segue2,K5,3325,54942,234
segue2,K5,3325,54942,235
boss,K3V (32147),5133,55860,993
boss,K0IV (191026),4616,55617,508
boss,K0V (10780),4842,55867,968
boss,K5 (G_19-24),4843,55860,4
boss,K5 (G_19-24),4183,55447,280
sdss,K5,1105,52937,1
sdss,K5,1105,52937,9
sdss,K7,1105,52937,17
sdss,K1,1105,52937,33
sdss,K5,1105,52937,34
sdss,K1,1105,52937,44
sdss,K3,1105,52937,56
sdss,K5,1105,52937,60
boss,K5Ve (118100),4357,55829,72
sdss,K7,779,52342,217
segue1,K3,2866,54478,210
segue1,K1,2866,54478,249
segue1,K3,2866,54478,254
segue1,K5,2866,54478,255
segue2,K5,3426,54977,7
segue2,K5,3426,54977,28
segue2,K1,3426,54977,32
segue2,K1,3426,54977,35
segue2,K1,3426,54977,36
segue2,K5,3426,54977,48
segue2,K3,3426,54977,50
segue2,K5,3426,54977,51
segue2,K5,3426,54977,54
segue2,K5,3426,54977,55
segue2,K5,3426,54977,62
sdss,K7,1982,53436,449
sdss,K7,1982,53436,478
sdss,K1,1947,53431,265
sdss,K7,1947,53431,280
sdss,K7,1332,52781,296
sdss,K3,1332,52781,317
sdss,K5,266,51630,471
sdss,K7,2208,53880,406
sdss,K7,2208,53880,424
sdss,K5,2208,53880,425
sdss,K1,2208,53880,462
sdss,K1,2208,53880,486
sdss,K5,2208,53880,493
segue2,K3,3320,54912,69
segue2,K5,3320,54912,70
segue2,K3,3320,54912,71
segue2,K3,3320,54912,72
segue2,K5,3320,54912,74
segue2,K3,3320,54912,86
segue2,K5,3320,54912,87
segue2,K5,3320,54912,89
segue2,K5,3320,54912,91
segue2,K5,3320,54912,92
segue2,K1,3320,54912,93
segue2,K3,3320,54912,94
segue2,K5,3320,54912,95
segue2,K3,3320,54912,97
segue2,K3,3320,54912,103
segue2,K3,3320,54912,108
segue2,K5,3320,54912,110
segue2,K1,3320,54912,112
segue2,K3,3320,54912,113
segue2,K1,3320,54912,115
sdss,K7,1949,53433,110
sdss,K7,1949,53433,125
sdss,K3,1023,52818,57
sdss,K1,756,52577,62
boss,K3V (32147),6253,56574,943
sdss,K3,2210,53535,123
sdss,K1,2210,53535,133
sdss,K1,2210,53535,136
sdss,K3,2210,53535,138
segue1,K5,2829,54623,73
segue1,K3,2829,54623,74
segue1,K3,2829,54623,76
segue1,K3,2829,54623,83
segue1,K1,2829,54623,86
segue1,K5,2829,54623,87
segue1,K7,2829,54623,97
segue1,K1,2829,54623,103
segue1,K3,2829,54623,109
segue1,K1,2829,54623,111
segue1,K1,2829,54623,122
segue1,K3,2829,54623,124
segue1,K3,2829,54623,127
segue1,K1,2829,54623,128
sdss,K5,268,51633,52
sdss,K7,1949,53433,144
boss,K3V (32147),7101,56659,76
boss,K0V (10780),7101,56659,88
sdss,K5,756,52577,84
sdss,K3,756,52577,87
boss,K0V (10780),3820,55542,908
boss,K3V (32147),4056,55357,590
sdss,K5,1337,52767,308
segue2,K5,3325,54942,387
segue2,K1,3325,54942,389
segue2,K5,3325,54942,391
segue2,K5,3325,54942,392
segue2,K3,3325,54942,393
segue2,K1,3325,54942,410
segue2,K5,3325,54942,411
segue2,K5,3325,54942,412
segue2,K5,3325,54942,413
segue2,K5,3325,54942,415
segue2,K5,3325,54942,429
segue2,K3,3325,54942,435
boss,K5 (G_19-24),5719,56014,172
segue2,K3,3325,54942,504
segue2,K1,3325,54942,506
segue2,K3,3325,54942,508
boss,K5 (G_19-24),3656,55241,515
boss,K3p (165195),6782,56576,951
boss,K1IVa (142091),4619,55599,998
sdss,K3,2578,54093,331
sdss,K5,2578,54093,347
segue1,K3,2926,54625,456
segue1,K5,2926,54625,487
boss,K4Iab: (34255),6043,56096,516
boss,K5Ve (118100),6043,56096,525
sdss,K5,1108,53227,387
sdss,K7,1108,53227,411
sdss,K3,1108,53227,433
boss,K3V (32147),5351,55952,604
segue2,K1,3427,54979,448
segue2,K3,3427,54979,452
segue2,K3,3427,54979,454
segue2,K3,3427,54979,466
segue2,K7,3427,54979,468
segue2,K1,3427,54979,471
segue2,K3,3427,54979,475
segue2,K1,3427,54979,497
segue2,K7,3427,54979,508
sdss,K3,2525,54569,128
boss,K3V (32147),5066,55749,958
boss,K5 (G_19-24),5067,55751,1
sdss,K3,2525,54569,508
sdss,K5,2208,53880,525
sdss,K3,2493,54115,347
sdss,K7,1651,53442,321
sdss,K3,1651,53442,384
boss,K0V (10780),3819,55540,786
boss,K0V (10780),3819,55540,796
boss,K5Ve (118100),6465,56279,176
boss,K1V... (25329),5333,56001,74
sdss,K3,1949,53433,196
sdss,K5,1653,53534,216
sdss,K7,1653,53534,232
sdss,K3,1023,52818,110
sdss,K5,1023,52818,113
sdss,K1,2210,53535,162
sdss,K5,2210,53535,196
sdss,K1,2210,53535,200
sdss,K3,2210,53535,204
sdss,K3,2495,54175,234
sdss,K7,2495,54175,236
segue1,K5,2829,54623,195
segue1,K7,2829,54623,196
segue1,K1,2829,54623,200
segue1,K7,2829,54623,204
segue1,K1,2829,54623,206
segue1,K3,2829,54623,213
segue1,K3,2829,54623,215
segue1,K7,2829,54623,221
segue1,K1,2829,54623,224
segue1,K1,2829,54623,242
boss,K3V (32147),3820,55542,936
boss,K3V (32147),3820,55542,950
boss,K3Iab: (4817),3820,55542,954
boss,K3V (32147),3820,55542,958
boss,K3V (32147),6716,56401,201
sdss,K7,1334,52764,234
segue2,K5,3325,54942,512
segue2,K5,3325,54942,527
segue2,K7,3325,54942,533
segue2,K5,3325,54942,534
segue2,K5,3325,54942,542
segue2,K5,3325,54942,546
segue2,K3,3325,54942,548
segue2,K5,3325,54942,550
segue2,K7,3325,54942,551
segue2,K5,3325,54942,553
segue2,K7,3325,54942,554
segue2,K3,3325,54942,563
sdss,K3,1337,52767,607
sdss,K7,1657,53520,33
sdss,K1,1657,53520,57
sdss,K7,1657,53520,59
sdss,K5,1026,52558,88
boss,K3V (32147),3659,55181,20
boss,K5Ve (118100),3659,55181,44
boss,K0IV (191026),3659,55181,46
boss,K5 (G_19-24),3659,55181,47
segue1,K1,2040,53384,3
segue1,K1,2040,53384,7
segue1,K1,2040,53384,16
segue1,K1,2040,53384,34
segue1,K3,2040,53384,36
segue1,K1,2040,53384,39
segue1,K1,2040,53384,40
segue1,K1,2040,53384,44
segue1,K1,2040,53384,51
segue1,K1,2040,53384,53
segue1,K1,2040,53384,62
sdss,K7,1423,53167,141
sdss,K1,1423,53167,147
boss,K1IVa (142091),4851,55680,39
boss,K4III (136726),4624,55654,198
boss,K3V (32147),7123,56726,494
segue2,K3,3428,54979,574
segue2,K1,3428,54979,586
segue2,K3,3428,54979,593
segue2,K3,3428,54979,606
segue2,K7,3428,54979,608
segue2,K5,3428,54979,611
segue2,K5,3428,54979,612
segue2,K7,3428,54979,613
segue2,K7,3428,54979,615
segue2,K3,3428,54979,622
segue2,K5,3428,54979,628
segue2,K5,3428,54979,629
segue2,K5,3428,54979,632
segue2,K3,3428,54979,633
sdss,K1,2526,54582,598
sdss,K5,2526,54582,613
sdss,K1,2526,54582,619
sdss,K7,2526,54582,640
sdss,K3,491,51942,604
boss,K5 (G_19-24),7100,56636,52
boss,K3V (32147),7100,56636,59
boss,K4Iab: (34255),4541,55882,64
sdss,K5,1651,53442,433
sdss,K3,1949,53433,303
boss,K1V... (25329),6254,56268,59
boss,K3V (32147),6254,56268,90
boss,K5Ve (118100),5333,56001,226
sdss,K1,2210,53535,209
sdss,K3,2210,53535,220
sdss,K5,2210,53535,235
sdss,K5,2210,53535,246
sdss,K5,2210,53535,252
sdss,K3,2210,53535,254
sdss,K3,2210,53535,258
sdss,K1,2495,54175,340
sdss,K3,1023,52818,164
sdss,K1,1023,52818,170
sdss,K7,1023,52818,190
boss,K5Ve (118100),4770,55928,244
boss,K0IIIa (57669),4770,55928,294
boss,K3V (32147),3821,55535,11
boss,K3V (32147),3821,55535,18
boss,K3V (32147),3821,55535,32
boss,K4III (136726),5716,56684,192
boss,K5Ve (118100),5716,56684,198
sdss,K7,1949,53433,357
segue1,K3,2829,54623,330
segue1,K3,2829,54623,331
segue1,K3,2829,54623,333
segue1,K5,2829,54623,343
segue1,K1,2829,54623,359
segue1,K1,2829,54623,370
segue1,K1,2829,54623,375
segue1,K1,2829,54623,376
boss,K5Ve (118100),5049,56103,242
segue2,K7,3326,54943,129
segue2,K5,3326,54943,135
segue2,K3,3326,54943,146
segue2,K5,3326,54943,147
segue2,K7,3326,54943,149
segue2,K5,3326,54943,150
segue2,K3,3326,54943,151
segue2,K5,3326,54943,153
segue2,K7,3326,54943,154
segue2,K5,3326,54943,155
segue2,K7,3326,54943,164
segue2,K3,3326,54943,166
segue2,K5,3326,54943,167
segue2,K5,3326,54943,169
segue2,K3,3326,54943,171
segue2,K5,3326,54943,173
segue2,K3,3326,54943,175
boss,K3V (32147),6468,56311,804
sdss,K3,1426,52993,477
sdss,K1,1426,52993,485
boss,K5 (G_19-24),6314,56191,235
boss,K5Ve (118100),3877,55365,274
boss,K0V (10780),3877,55365,282
boss,K3V (32147),3877,55365,312
boss,K0V (10780),3877,55365,320
boss,K5 (G_19-24),6530,56537,592
boss,K5Ve (118100),6530,56537,594
boss,K5Ve (118100),6530,56537,604
boss,K3V (32147),6530,56537,623
boss,K3V (32147),6530,56537,638
boss,K5Ve (118100),6530,56537,642
sdss,K5,1986,53475,550
sdss,K7,2528,54571,517
sdss,K3,2528,54571,526
sdss,K3,2528,54571,571
sdss,K3,2529,54585,347
sdss,K7,2529,54585,352
sdss,K3,2529,54585,359
sdss,K3,2529,54585,369
segue1,K3,2872,54533,8
segue1,K3,2872,54533,29
sdss,K3,1021,52460,385
sdss,K3,1021,52460,416
sdss,K3,1021,52460,417
sdss,K5,1021,52460,421
sdss,K5,1021,52460,422
sdss,K5,1021,52460,430
sdss,K7,1021,52460,434
sdss,K7,1021,52460,445
boss,K5 (G_19-24),5989,56312,166
sdss,K3,2493,54115,449
sdss,K1,2493,54115,471
boss,K0V (10780),4541,55882,124
boss,K1IVa (142091),5332,55981,123
boss,K5Ve (118100),5332,55981,184
sdss,K3,2210,53535,307
sdss,K3,2210,53535,322
boss,K5Ve (118100),5990,56066,316
boss,K3V (32147),4770,55928,360
boss,K5 (G_19-24),3821,55535,164
boss,K3V (32147),3821,55535,171
boss,K5 (G_19-24),6466,56310,464
sdss,K3,2210,53535,391
segue2,K5,3320,54912,446
segue2,K3,3320,54912,447
segue2,K3,3320,54912,448
segue2,K3,3320,54912,454
segue2,K3,3320,54912,459
segue2,K5,3320,54912,468
segue2,K7,3320,54912,470
segue2,K5,3320,54912,472
segue2,K1,3320,54912,473
segue2,K3,3320,54912,475
segue2,K1,3320,54912,487
segue2,K3,3320,54912,488
segue2,K3,3320,54912,489
segue2,K5,3320,54912,491
segue2,K3,3320,54912,494
segue2,K3,3320,54912,497
segue2,K5,3320,54912,503
segue2,K3,3320,54912,505
segue2,K5,3320,54912,507
segue2,K1,3320,54912,508
segue1,K3,2829,54623,459
segue1,K1,2829,54623,480
segue1,K5,2829,54623,489
segue1,K1,2829,54623,498
segue1,K3,2829,54623,507
segue1,K5,2829,54623,508
boss,K3V (32147),6256,56323,370
segue2,K5,3326,54943,372
segue2,K3,3326,54943,374
segue2,K7,3326,54943,375
segue2,K1,3326,54943,392
segue2,K7,3326,54943,406
segue2,K5,3326,54943,409
segue2,K1,3326,54943,410
segue2,K7,3326,54943,411
segue2,K3,3326,54943,413
segue2,K3,3326,54943,414
segue2,K3,3326,54943,426
segue2,K5,3326,54943,427
segue2,K5,3326,54943,430
segue2,K3,3326,54943,432
boss,K1IVa (142091),5049,56103,601
sdss,K7,1026,52558,454
sdss,K3,1026,52558,484
sdss,K5,1026,52558,499
boss,K5Ve (118100),6256,56323,548
boss,K4Iab: (34255),4400,55509,303
boss,K1V... (25329),6790,56430,478
boss,K5 (110281),6790,56430,488
boss,K1IVa (142091),4628,55646,112
sdss,K3,2591,54140,601
sdss,K3,582,52045,569
sdss,K5,582,52045,581
sdss,K5,1052,52466,478
boss,K5 (G_19-24),4791,55889,562
sdss,K7,2531,54572,259
sdss,K7,2531,54572,274
sdss,K1,2531,54572,275
boss,K0IIIa (57669),4079,55363,86
boss,K3V (32147),4079,55363,144
boss,K3V (32147),4362,55828,408
segue1,K1,2827,54422,458
segue1,K1,2827,54422,462
segue1,K1,2827,54422,468
segue1,K1,2827,54422,479
segue1,K3,2827,54422,482
segue1,K1,2827,54422,501
segue1,K1,2827,54422,503
segue1,K1,2827,54422,510
sdss,K1,1332,52781,480
boss,K0V (10780),6253,56574,116
segue2,K7,3318,54951,513
segue2,K5,3318,54951,514
segue2,K5,3318,54951,530
segue2,K5,3318,54951,533
segue2,K7,3318,54951,534
segue2,K5,3318,54951,535
segue2,K5,3318,54951,551
segue2,K5,3318,54951,552
segue2,K3,3318,54951,570
segue2,K7,3318,54951,571
segue2,K5,3318,54951,573
sdss,K5,1023,52818,229
sdss,K3,1023,52818,238
sdss,K7,1653,53534,520
sdss,K7,1653,53534,533
sdss,A0,754,52232,162
sdss,A0,754,52232,166
boss,A4V (97603),6252,56248,804
boss,A2II (39866),6714,56447,851
sdss,A0,2509,54180,323
boss,A8V (155514),4553,55584,18
boss,A8V (155514),6256,56323,9
sdss,A0,2499,54176,12
sdss,A0p,2499,54176,32
sdss,A0,271,51883,63
boss,A2II (39866),5992,56066,754
boss,A9V (154660),5992,56066,772
sdss,A0,1020,52721,71
boss,A8V (155514),3818,55532,976
sdss,A0,2207,53558,221
sdss,A0,2207,53558,241
sdss,A0,2207,53558,244
sdss,A0,2207,53558,251
sdss,A0,2207,53558,267
sdss,A0,2207,53558,282
sdss,A0,2207,53558,290
sdss,A0,2207,53558,296
sdss,A0,2207,53558,303
sdss,A0,2207,53558,312
sdss,A0,2207,53558,315
segue1,A0,2826,54389,129
segue1,A0,2826,54389,131
segue1,A0,2826,54389,134
segue1,A0p,2826,54389,137
segue1,A0,2826,54389,158
segue1,A0,2826,54389,166
segue1,A0,2826,54389,167
segue1,A0,2826,54389,176
segue1,A0,2826,54389,191
sdss,A0,753,52233,162
sdss,A0,753,52233,224
sdss,A0,2492,54178,447
boss,A1III (225180),6252,56248,440
boss,A1III (225180),4054,55358,854
boss,A6IV (28527),5988,56072,450
boss,A1III (225180),5988,56072,460
boss,A1m (78209),5988,56072,486
boss,A4V (97603),4054,55358,935
boss,A2II (39866),4054,55358,976
sdss,A0,1946,53432,395
sdss,A0,266,51630,233
sdss,A0,1946,53432,462
sdss,A0,1946,53432,493
segue1,A0,2826,54389,450
segue1,A0,2826,54389,455
segue1,A0,2826,54389,458
segue1,A0,2826,54389,461
segue1,A0,2826,54389,473
segue1,A0,2826,54389,476
segue1,A0,2826,54389,480
segue1,A0,2826,54389,485
segue1,A0,2826,54389,501
segue1,A0,2826,54389,512
boss,A1III (225180),6714,56447,514
boss,A8V (155514),5045,56181,913
boss,A5II (34578),5045,56181,914
boss,A4 (G_165-39),5045,56181,954
segue2,A0,3318,54951,385
segue2,A0,3318,54951,387
segue2,A0,3318,54951,395
segue2,A0,3318,54951,400
segue2,A0,3318,54951,402
segue2,A0,3318,54951,403
segue2,A0,3318,54951,406
segue2,A0,3318,54951,419
segue2,A0,3318,54951,421
segue2,A0,3318,54951,428
segue2,A0,3318,54951,435
segue2,A0,3318,54951,441
boss,A1III (225180),4769,55931,28
boss,A2II (39866),4055,55359,614
boss,A4V (136729),5715,56657,62
boss,A4 (G_165-39),5715,56657,63
boss,A8V (155514),6727,56369,890
sdss,A0,2514,53882,167
boss,A6IV (28527),4352,55533,494
boss,A6IV (28527),4352,55533,510
segue2,A0,3386,54952,218
segue2,A0,3386,54952,231
segue2,A0,3386,54952,237
segue2,A0,3386,54952,246
segue2,A0,3386,54952,252
segue2,A0,3386,54952,271
sdss,A0,1672,53460,527
boss,A8V (155514),3834,56014,422
boss,A4V (97603),6469,56328,88
boss,A8V (155514),6469,56328,116
boss,A4V (136729),5720,56602,37
boss,A6IV (28527),5720,56602,154
sdss,A0p,760,52264,253
boss,A1V (95418),6719,56390,442
boss,A8V (155514),6719,56390,456
boss,A8V (155514),6719,56390,472
sdss,A0,753,52233,243
boss,A4V (136729),6464,56309,279
boss,A4V (97603),5045,56181,196
boss,A4V (97603),5045,56181,202
boss,A9V (154660),5045,56181,204
segue2,A0,3317,54908,516
segue2,A0,3317,54908,522
segue2,A0,3317,54908,533
segue2,A0,3317,54908,560
segue2,A0,3317,54908,562
segue2,A0,3317,54908,572
boss,A1III (225180),4540,55863,514
sdss,A0,1331,52766,513
sdss,A0,1331,52766,559
boss,A8V (155514),4054,55358,988
boss,A0IVn (25642),4054,55358,996
boss,A4V (136729),4055,55359,38
sdss,A0,1946,53432,523
sdss,A0,1946,53432,565
sdss,A0,1946,53432,568
sdss,A0,1020,52721,516
boss,A8V (155514),4768,55944,542
boss,A1III (225180),4055,55359,86
boss,A8V (155514),4055,55359,92
boss,A2Ia (14489),4055,55359,104
sdss,A0p,1946,53432,587
sdss,A0,1946,53432,600
boss,A0 (19510),5046,56243,41
boss,A5II (34578),5046,56243,50
boss,A5II (34578),5046,56243,54
sdss,A0,754,52232,546
sdss,A0,754,52232,551
sdss,A0,754,52232,561
sdss,A0,754,52232,567
boss,A4V (136729),4055,55359,694
boss,A2II (39866),4055,55359,726
boss,A2II (39866),4055,55359,732
boss,A4V (136729),6253,56574,242
boss,A2II (39866),6253,56574,278
boss,A9V (154660),4322,55503,306
sdss,A0,1652,53555,5
sdss,A0,1652,53555,59
sdss,A0,1354,52814,325
sdss,A0,1354,52814,326
sdss,A0,1354,52814,337
sdss,A0,2232,53827,76
sdss,A0p,2518,54243,579
sdss,A0,2518,54243,586
boss,A9V (154660),5063,55831,270
boss,A2II (39866),5063,55831,276
boss,A8V (155514),5063,55831,303
segue2,A0,3404,54967,601
segue2,A0,3404,54967,613
segue2,A0,3404,54967,625
segue2,A0,3404,54967,633
segue2,A0,3404,54967,638
segue2,A0,3406,54970,2
boss,A0 (19510),6732,56370,502
sdss,A0,498,51984,245
sdss,A0,1955,53442,616
sdss,A0,1955,53442,640
sdss,A0,1956,53437,235
sdss,A0,1956,53437,242
boss,A9V (154660),3826,55563,272
boss,A9V (154660),3826,55563,274
segue1,A0,1660,53230,393
segue1,A0,1660,53230,407
segue1,A0,1660,53230,408
segue1,A0,1660,53230,413
